ID,skill_1,skill_2,skill_3,skill_4,skill_5,occ_1,occ_2,occ_3,occ_4,occ_5
UEW9G6SPD2SW,KS125BH5X5W0R09ZW3B7,KS4418371TN1X41T1P3G,KS43I7T7CU4Q66EGVQLU,KS4407F6YY6SBS730MJ8,KS7G1P76W2FRM88BQFJN,16141210,32131520,32131526,32131523,32101010
RY3IGWEYSU7E,KS127QD6R8SVZFYYKLLM,KS120GV5ZXR64CJLL1J4,KS440HG6L2FMWJBJDZQK,KS125F678LV2KB3Z5XW0,KS122NQ6YXFQ2WCWT11F,27121313,27111214,27111222,15111011,27121210
J5UESL4PD8GB,KS121ZZ72H24DRC50WNL,KS1241P6PXRCKTDSWHTV,ESC646148CD5C8B6D9EE,KS123Y56BJ5RWDQLYD5K,KS123X777H5WFNXQ6BPM,19131112,19141112,19131211,19131111,19131910
PUN5DGSIRI5D,KS124FP642Q7P7TBPPZN,KS1203T6J7F2P3TG6Y6K,KS1253H61TTR1FZWSRH4,KS124QR6F19BX4WPMW1H,BGSDD5FB715C9C84D8AE,27121313,27111214,27111222,32101110,27121210
BRW3G91HOVSR,KS7G4ML61B2JX1H1003Z,KS441NW6L8RQ4GD0HFRX,BGSBC6553CCF3F292F02,KSKJX44T33B6D4UCC8CB,KS1284574ZFPDK90W1BS,16141210,32161416,32161415,32131011,16141110
YIEJ9C0UU5WR,KS122556LMQ829GZCCRV,KS121XY60R6Z5C3R172K,KS1219677F286BXFPBNC,KSYWNNQIULQ5NK3YDR0N,ES76436C1FE3AA76935C,23161012,23161015,11171020,18171015,23141111
G39BD2EEV7IN,KS125F678LV2KB3Z5XW0,KS44175745H9Q0DPBDNT,KS126SW5ZZYP3HXXPX1X,KSDJCA4E89LB98JAZ7LZ,KS127CS79GV081FMJYKZ,23171524,23171712,23171510,23171511,23131116
IQUSY2O33B29,KS125F678LV2KB3Z5XW0,KS124RX787SQ1WVD8XF6,KS125MK6L8XN70ZS40ZY,ES6204EEE269AF03D4C4,KS127PD6XH0GQ380FJ3N,23161012,15111013,23161015,23161016,23171541
NRXD356WAFFT,KS9859HJ5UHFJ7ODS0ZM,ESEB1D4619E6E83A061D,ES8F73CC75C618D72F72,KS125MK6L8XN70ZS40ZY,KS122Y76M1VFPXR6TWC6,27101212,27121510,27121313,27121210,32131011
A3KAMOX96UPB,KS124N25XCM21768Z4PJ,KS441NW6L8RQ4GD0HFRX,KS7G2RS68WTQ4B3H2KMQ,KS122185W8CJGW4PSCRQ,KS1227P6FBK34WLH6X8Z,23171521,23151016,32161416,23151010,32161415
03O4GKWWJWGA,KS121W46CJXQ5ZQ506MS,KS13USA80NE38XJHA2TL,ESA2046B83319C31C349,KS124VR68PRNLVLWXYZ1,BGS15794B20F436FC6A7,25111110,25131810,25131710,25131410,25111518
QW64B9KKC21P,KS1289C6QS0TSSB4PNGG,ES3D9D9B52933B653C8B,KSYWNNQIULQ5NK3YDR0N,KS441K2756CXYXBG990G,KS123X777H5WFNXQ6BPM,32161010,32151018,32151014,32131525,32161416
WAJ1G1R1DWWO,KS1287M692W39DYZN8ZZ,KS441LG5Y8XGW9TP7B4W,BGS8DB61483F6A17FCDE,KS127H46FWNZKS01874B,ES7FE13B6C6055798569,32131518,18181110,15111013,32151017,21111110
MP050ORNEEE0,KS122HK6LN2MZHFY69GJ,KS1258B6FBG9B2CQ169N,KS124RX787SQ1WVD8XF6,KS441PC61LH6SWW9P97Q,KS1203X6ZDCNW2J3RC4X,19111012,19111010,19111011,19101010,19141311
CBFLUN3YPQ5L,KS1230C5X5T37GZ1NJ2B,ES70CD6E89F6DAD8F319,ES65C485CF3B67FE16DF,KS1220G68PD5STH2DL2W,KS1217P66NK6BW72M9FH,27101212,27121510,27121210,32171011,32131011
TVOAV41B8E9U,KS1222C6WKYWRKRXQCR0,KS122556LMQ829GZCCRV,KS1237L6PKFC8187JKW5,KS127D361PF0FTXDZ7C4,KS127RT62P0W9B6Y0LTY,32131612,32131520,32131611,32131526,32131516
F3Q0E27ZEOQG,KS7G5ZH5ZMDTZ1V8QC75,KS127QW6X4K7H7XN5Y81,BGSEE1E1C4671622F63B,KS122556LMQ829GZCCRV,KS123X777H5WFNXQ6BPM,12101216,32161010,32161416,36111010,32161419
V1RDNF4X13QI,KS128275ZSJDZ37SNG87,KS1206Y6W7F5JS3VBTFL,KS123X777H5WFNXQ6BPM,KS440M678F6NGFKV10Y8,KS4411H6DM87QLDT97JT,16141210,14111117,33141410,14111114,14111210
3UV15CF89LPB,KS120QQ6ZN003B8B7FK1,KS1227V6GK3GDKLR52KN,KS7G55M6TRB1N24LW2P5,KS127D361PF0FTXDZ7C4,KS120B874P2P6BK1MQ0T,16141210,16111210,23171310,23171410,18141110
XOATMZH93XMC,ES899BA440FA3441F22A,KS441J8781NSVPFKS701,KS120BV6SR75RBKQH0G3,ESE0F6CC1AC3C6200715,ESEB1D4619E6E83A061D,19121710,19121711,12101010,12101212,23111410
M3PP00CDNZY4,KS122556LMQ829GZCCRV,KS121Z26S4VJLQ1WXN21,KS124WD6XB7RT57LR817,ES44C38C0A5850449C4A,KS120L478NN82TVVXS4Y,20251510,19111012,19111010,19111011,19111212
LCFNR37QTZJS,KS125396X5DJ1MXHT6YC,ES7A07CF87C516875B23,KSCH2TPBQX91532Y3Q8E,KS121YT721BY2F3M5YDR,KS1203C6N9B52QGB4H67,24161219,15111013,24161010,32151014,32161416
W3CHNJ6GDTGC,KS120HL62LT111PDC7HS,ESF33377FEB029256815,KS126HY6YLTB9R7XJC4Z,ESE7CF2084EE07193255,KS7G7X55ZKBF0R0WCSZQ,19141311,19101010,23161012,19141110,19141112
XAA2ILGB0S0R,ES65C35E7AE1B74A1182,KS125F9784GQ819LH2GL,ES29DDAE9CCE34160768,KS440PW66NNLYJ09D6MC,KS1208P6ZMZ4N872Y7X5,19101022,19111310,19101512,24131326,19101611
HH54S47EUAQ3,KS123QD780L8N96VD1RM,KS126SW5ZZYP3HXXPX1X,KS1217P66NK6BW72M9FH,KS441S06L3NZBK0D6JM8,KS441NS6G86NC7BV1S6Y,11151010,11151110,36111318,19131211,19111011
VOEO37PHANHD,KS440D46TXLZWJB033XL,KS121Z26S4VJLQ1WXN21,KS440W865GC4VRBW6LJP,KS125F678LV2KB3Z5XW0,KS125TG66T8TXK7B2VT3,27111214,27121313,27111222,17151210,27121210
P014X5DLWY1P,KSODK33CRU6GAS0O46M4,KS121F45VPV8C9W3QFYH,KS1218W78FGVPVP2KXPX,KS7G55M6TRB1N24LW2P5,ESE1B279F38C73E025BD,11211010,11211016,11211310,11211014,11211211
44TONZNQ06UJ,KS44022760QSKFVQG3QT,ES501046F1CC91CBA0D3,ESDF44DC766ED1E22E32,KS127ZG6DBSF76WF7VYX,KS124DX6G31F5M9ZHNGC,16141210,16141110,18171016,32131011,16111210
IX43IRGM5DKO,KS126ZZ7012DHZLZ9GC0,KS440H873RW906B7R308,ESF33377FEB029256815,KS122M265VBKQ5BFJXYS,KS4418462TTGKL3CWJHT,23171528,27111222,27121210,32151013,32131011
J4KII1NQ0EI0,KS1253D6B27CMTZ496YL,KS124F463KMJQGJ9DGGV,KS1248T6MC5L69MZ2L3R,ESB92020333F27589A43,KS1258T726SRJLTWL70J,27121313,27111214,27111222,27121210,32131011
D5WLWJOJAFI4,KS123X777H5WFNXQ6BPM,ES29C56D2465C253FC1D,KS122B675FC1JT787TRB,KS1203W6419RJG2KW4QS,KS1237Q641KJ70G6JZ8C,21161310,21161211,19121416,19111011,19111010
T63J3R30ME8F,KS441VC75P5WHX8QL5SN,KS124JB619VXG6RQ810C,ESD38F64F4838A47FBBD,KS7G4ML61B2JX1H1003Z,KSKJX44T33B6D4UCC8CB,16141210,16141110,32131011,32161417,27121210
V1FKHNNK8FWR,KS127Y978519ZR40DPMP,KS124685Z7C03V020F5V,KS122LM693MC8BM7T1PM,KS120RN6FDTS9FLCH3T0,KS124H46Q2PP8YC1WQ06,16141210,19101010,32131011,19141311,16141110
LQJ5SXVWVM4W,KSDB46QOTBUBD21UKPNQ,KS124046TRJDP25WFPYC,KS1203C6N9B52QGB4H67,KS122556LMQ829GZCCRV,ES1417F79ED88ACEE6CC,21131110,21131010,21121210,21111510,11131210
QWA53V2E5NB7,KS122NY60HCYYDXHQGQN,KS440Z26T60HXNGBDLL2,KS122C06Z8NDM5G6NYNT,KS1202M5WG4B7X3VVF6Y,KS1278B6Q0WTFLWLK2JV,23171538,18151213,18151012,36111110,23101011
5XRGA3L71029,ES3805A39975A2FA02A1,KS121Z062B812PLRSS3M,ES628D40D5C3B27C8B7D,KS441726FF2HBJTL448F,KS125F678LV2KB3Z5XW0,19141311,19101010,19141112,27111222,19141314
6FARMGJCY4V8,KS440PV6FRJ90X0QFNLY,KS124H46Q2PP8YC1WQ06,KS121Z26S4VJLQ1WXN21,KS120VC7108H86J50CYW,KS1219677F286BXFPBNC,16141210,32131011,27121210,27121510,27101212
MV3XYBD8CD5N,KS441NS6G86NC7BV1S6Y,KS120FL70TL0M5THX6GK,KS120SQ5W4Q57JMD2Y81,KS122556LMQ829GZCCRV,ESB5B8DE9634A95EB739,32161416,32121312,32151014,23151010,23171521
EI975YQL1V2W,ES47A39420BEAD750BE9,KS1251262YCM9F4B2TRJ,KS126256R04NWVG6Y5C0,KS4405B79Q95K5RR552K,ES3CFFFE227B9801719B,19101010,19141311,19141110,19141112,19101710
M6VDUQDJI6SO,KS124JB619VXG6RQ810C,KS1265F71V3PY4KH0JW5,ES48DC8725830674E88F,KS1200H6XYN1CR0G5NZ0,ESA6EF2FD3872374BF62,18121012,18191318,18191517,27111320,18151214
N6XBELKO48DH,KS122NR6NY1KB0TD40G4,KS1228M6S0Q13JW8NV10,KS1203K6FQ749NJNRBBX,ES29DDAE9CCE34160768,KS4421B6105S1GF21ZW7,23131115,23131110,11111012,16131015,23171310
9DDE3CUP8IJL,ESBF952629C36426E564,KS124TG6C6GQ3RGYBJ3G,KS1237Q641KJ70G6JZ8C,KSY4WFI1S164RQUBSPCC,KS121T569X502KJPS0F3,21161310,21161211,22101214,22111215,22101213
AVE7E51M4WU3,KS126D668BLGSC15GFLS,ES76027FB44EC77AA232,ES99B020D66F6670BCA6,KS120ST66K9HBSZ7MPS3,ES66EEB1C4C8D34B0CE0,11211112,11221117,19181312,19131716,23171611
U6MQBIAFHE0F,KS441DK5ZDF8Q8FWL19R,KS126JT6HQMWF5PV2CLY,KS1208P6ZMZ4N872Y7X5,ESEB1D4619E6E83A061D,KS1224W5XSXCJBNSLLVX,23171510,27111320,27111318,23171541,11221117
SB9FYY9V3ZSO,KS4407N6CMTCYT0NYSVM,ES6A7D291D9512E8EAF5,KS440726NL4QJRHCMR43,KSY4WFI1S164RQUBSPCC,ES899BA440FA3441F22A,32161416,32161010,32161313,32151014,32121312
Q2OAZFUUZWP4,KS125BH5X5W0R09ZW3B7,BGS2E1275F3C96CC1BA8,BGSDD5FB715C9C84D8AE,ES29DDAE9CCE34160768,KS124L55Y9H5B5FHLYMQ,32161416,12131213,12101212,11151110,12101310
VKTCPWNKSW5B,ES9BD12EB76B360E0E89,KS44086772RVPJQ1SVW6,KS120L96KMYTDJ48NRSH,KS4424P6G7QVWXC3B756,KS1201H611BT3GJ16LF6,27121313,32131011,27121210,27111214,27111222
83EJFBOVB1ZJ,KS1200771D9CR9LB4MWW,ESF85729E62429101121,KS1259D6L30YYG3XR3VL,KS441076RVCYNSQP485M,ESF7CBEBE067150B911F,22101213,22101214,23101113,22101210,27121510
Y6CLGRR4C9AS,KS1200H6XYN1CR0G5NZ0,KS1217P66NK6BW72M9FH,KS1215Z6TK2JY562DFD4,ESFA471416FE0752D544,ES653DA9F469DBE107E8,27121413,27121313,27121414,27111214,27111222
CF0R7FA6AHHC,ESE8E6C89348587B4CCC,KS1213Q5Y632QWZ7PVVS,KS1245C60YR5FGS5YM80,KS122F8737HP891MG887,KS0XGXJLZ6VW4XDGP9G0,11191013,19101015,18161310,23121010,19181110
GWJ8RR1L7KEN,KS121BS6QFLZVY39PMHD,KS4425C7820LCHZS7VGX,ESF133786E79EAB07854,KS125MK6L8XN70ZS40ZY,KS122556LMQ829GZCCRV,15111011,15101010,32121010,15111013,12121010
KVONNLHAPWF5,ESEF3A92A6DB99CA448D,KSFX6JBNDFS27G78LHSA,KS122TP61TV16099MSY3,KS121V572B3FT5JGX2VX,BGSA09D67D5649D8559E,23171521,31151710,27111222,23151010,23151115
UR58X9QYXWL9,BGSBC6553CCF3F292F02,KS120VW6JMZHZXZGD72C,KS126HY6YLTB9R7XJC4Z,KS4407J6G3HPTRRSNZR6,KS441K2756CXYXBG990G,32171028,32171029,32131527,23161012,32171022
ZPKY32ORWIXZ,ESF30BA59E6467967B1A,KS126DD6P20BDTT3QHF3,KS440FC6DZRF2GGN0KHY,KS123KV6WF08H54CCZMF,KS1259D6L30YYG3XR3VL,23151115,11151110,11181210,11191514,23151114
4WSQT26Q3XLR,KS120WS63LRYQZ1CCMPG,KS122556LMQ829GZCCRV,KS123X777H5WFNXQ6BPM,KSF5VGAEG0U5RBA8R4V7,KS1287R64YNBZGR50Y1N,19111012,19111010,19111011,19101010,12131213
F0NSGT6LKWKN,KS127M36PQPZLCDRJ5FB,KS1218W78FGVPVP2KXPX,KS7G09N768FLPTYZWXWV,KS1212B6QR5SK1LSD4S4,KS120BV6SR75RBKQH0G3,23161012,23161015,23111410,23161210,23161016
HQ5R7A2P4LEW,KS1218Y5XKTT45XG74D7,KS124JB619VXG6RQ810C,KS1200H6XYN1CR0G5NZ0,BGS9F6FDC1337597D71F,KS126SW5ZZYP3HXXPX1X,21161310,31121010,21131010,21131110,21161110
H7HG4P93NYH9,ESD2EDF2E51D7C90FD5F,KS1280B68GD79P4WMVYW,KS1266V63957GRR93JC8,ES5515E43EB7FBC6BB6A,ES5515E43EB7FBC6BB6A,11151110,11151010,19161111,11181210,11161610
BYEZD43W95CH,KS120GV6C72JMSZKMTD7,KS121Z26S4VJLQ1WXN21,KS7G2F36GFX1K55V6GK4,KS4407G738TDFF425V8C,ESF520D61BA7F0946F97,19111012,19111011,19111010,19101010,12131213
WYO653DYJXM8,KSQPGV2XZO8UMNCC49LK,KS123Y76D7JBC3TT7S7W,KS7G2F36GFX1K55V6GK4,KS1208X76FB40ZXZXY03,BGS9A7A9192CB1BF6A0B,14171810,25111110,25111610,19101010,25111518
O6V8CO2JEP91,KS1280B68GD79P4WMVYW,ES7A07CF87C516875B23,KS121W46CJXQ5ZQ506MS,KS1284B609S18XT8N058,ESE8E6C89348587B4CCC,11221115,11221117,14111115,14111114,11221110
7WG8V961Y2X6,ES75388526FA5C8C8C76,KS126HY6YLTB9R7XJC4Z,ES3138113FCCC45863D9,KS124JB619VXG6RQ810C,KS122556LMQ829GZCCRV,36161117,36161120,36161112,36161124,36161110
V57BMTT7FYWM,KS125F678LV2KB3Z5XW0,KS122556LMQ829GZCCRV,KS123MC78KV644P5DDZ0,KSWXHT30GQY9B4QSXC5O,ESCC9C38A0EE5E533030,23112013,23111410,23121210,23112012,23112010
U1BZQW29ASAJ,KS1224W5XSXCJBNSLLVX,KS121CX75Q8F638ZCJVZ,KS120GV6C72JMSZKMTD7,KS120PP6GL94HJDMN0TQ,ES76F4C57A88877D6D64,19181312,27101212,27111318,32131011,27121210
LUZK3VJE6IFK,KS127296VDYS7ZFWVC46,KS442216KX06NQ2F1QWZ,ES8B03DAD3B526316ED9,KS120HK5XY6JV257QLTX,KS120436N14BN10FM7W8,19111010,19111011,19111012,23171524,23171712
K3FUQVU5OEJ8,KS122C06Z8NDM5G6NYNT,KS1227N6MSF1WZ4B566W,KS123YJ6KVWC91BTMB4R,KS1203C6N9B52QGB4H67,ESDCDF1BEA2FCDA31B90,23161012,23161015,23161210,23161013,23161110
R2EU4KB57L13,ES2552D1CE89A3BD34AB,KS1217P66NK6BW72M9FH,KS1220C663NX0Z4Q78P1,KS1227N6MSF1WZ4B566W,KS1261W6S12LL9NC21GQ,23161012,32131520,23161015,32131526,32131516
XWXZMCD6XHMK,KS1228M6S0Q13JW8NV10,KS1209176P7V54S9GVL8,KS1218W78FGVPVP2KXPX,KS122556LMQ829GZCCRV,ES7FADB436F6EEE179DE,27121313,27111214,21131010,27111222,21131110
V2FK3QU7TG2M,KS121Z26S4VJLQ1WXN21,KS1200C5XQWW78VQ5ZYL,ESF3939CE1F80C10C327,ES899BA440FA3441F22A,KS1218W78FGVPVP2KXPX,24161010,23171716,23171524,23171714,23171712
1SR8CPENM5UN,KS6840J6LR0TLQ86LZJC,ESF0C01F4A5BE2D33EAF,ES652A5DE17F2C357291,KS1280B68GD79P4WMVYW,KS126HY6YLTB9R7XJC4Z,23171524,23171712,20291110,23171510,23131116
JXLFN7V2T3FL,KS121Z26S4VJLQ1WXN21,KS121XY60R6Z5C3R172K,KS1282N6NQMZ95M1HJ7L,KS125LS6N7WP4S6SFTCK,KS125BH5X5W0R09ZW3B7,23171310,18171015,23171410,18121010,11221117
BQ6FWSKLWS8O,KS1288W68R1QQ93CZ03T,ES2884E132F1A422AC8F,KS7G6LT5ZCZLKYG64H99,KS1200H6XYN1CR0G5NZ0,KS1218W78FGVPVP2KXPX,11131318,32161416,27111213,27121210,32151014
NUAJPBPKVCM2,KS1203W702ND09XHKJR5,KS4419X5ZRKVGF6RWG6Y,KS122VW78Q67XR4C3ZDW,KS1200H6XYN1CR0G5NZ0,KS4407H64CVBMTRQZRCF,32171022,32161416,32131526,32131111,32171024
AELDWQXKE0QC,KS1218W78FGVPVP2KXPX,KS122HK6LN2MZHFY69GJ,KS4401F74RC4CCJ4DR2F,KS1253H61TTR1FZWSRH4,KS121BS6QFLZVY39PMHD,15111011,15101010,32121010,15111013,11221117
V3DR2H2P39YL,KSCH2TPBQX91532Y3Q8E,KS123Z75WFFSZPXNH04Q,KS122556LMQ829GZCCRV,KSFX6JBNDFS27G78LHSA,KSQ99JKTZ4VRBARWNW2X,23171521,23151010,23151016,23151011,15111013
UPQV9DY292IZ,KS440CJ703086SWDK8MJ,KS120SH6ZGPND59NX8J0,KSQPGV2XZO8UMNCC49LK,KS127H05WDKJ5BPKWVH2,KS1218H6YTH21VYCT4YN,22111416,22111215,22111311,19141311,19101010
673KLLZCUH1I,KS127H05WDKJ5BPKWVH2,KS7G24169Z487XMD80CY,KSZX7YZWNR5IDR1I2VMZ,KS123CZ6V1JC5FBNXX42,KS1245B69S835T6C8KB4,23171710,23171528,23171541,23171521,23151010
G62NGXCYNLAI,KS1227F76Q36LXJTZTK1,KS123X777H5WFNXQ6BPM,KS126X663B21NB77ZHSP,KS127WQ632MH4X9JDYN9,KSY51ARG5IAOJ5WCYU1H,32131111,23151215,23161111,23161210,25111110
23ARBBR7DKI5,KS1284G6K3M5B6ZT8ZBQ,KS12161691DMDRWTSBL3,KS122185W8CJGW4PSCRQ,KS124PM66CYVH7XC6F2Y,KS124QR6F19BX4WPMW1H,16141210,19101510,19101010,16141110,23171521
2ECLCES1KTIO,KSQPGV2XZO8UMNCC49LK,KS124KQ78ZWBPC39W1RC,KS44175745H9Q0DPBDNT,KS125B569R313XT23LHY,KS1203C6N9B52QGB4H67,21121010,20251010,21131110,21111510,21131010
Y5BFYGOU3HPF,ESEB1D4619E6E83A061D,KS1226Y6DNDT05G7FJ4J,KS441ZY6P0PDB5DWTRB8,KS127M36PQPZLCDRJ5FB,KS123QD6KPN9TV140LGZ,23171510,23161012,23161015,23171541,23171524
8RM9IILAOF4O,ES2CC185FC27BC0DF8FE,ESA5839C44D0970CF79F,KS121JN70DB9VHC8T9GN,KS1215Z6TK2JY562DFD4,KS1212B6QR5SK1LSD4S4,22101214,22111215,22101213,22101210,32131210
8HYEXF7JXJN6,KS1280P6542CXXZN0FHY,KS123MC78KV644P5DDZ0,KS1221N6Y93NC5QGP0TG,KS4418462TTGKL3CWJHT,KS128HF6HV6ZFR1RR2GC,13101010,20251110,26111010,26111210,26111110
7MHXOFKCGGXP,KS441K2756CXYXBG990G,KS121Z26S4VJLQ1WXN21,KS122556LMQ829GZCCRV,KS1224W5XSXCJBNSLLVX,ES6942CD173CAA05BA26,23171521,23151010,23171710,23151016,23151020
MF8YWT9OCNQW,KS120C76T2L99X2YNKS3,KS1263K71W66XVVGKG2F,KS1225K67C74NWDXNJSL,KSQPGV2XZO8UMNCC49LK,KS1289J6GL6C3ZS1437F,25111110,17121026,25111518,25111610,25101110
5EP4CWCDT9GW,ESC5567F7A6FA12D0DCD,KS122556LMQ829GZCCRV,KS1289C6QS0TSSB4PNGG,KS128FQ6BBT0M5LXV7GH,KS123B265CFH0RN8JB93,21131110,21111110,21111210,21111510,21121010
PYI46N05FL04,KS122HX6Q5ZY095QT8M1,ESD329DFE7AF20305B61,ES7A07CF87C516875B23,KSWR4RCZQM7RAQNUFC40,ESB92020333F27589A43,23121010,19121416,11191514,19161110,11181210
AH3QN21R91R0,KS1200H6XYN1CR0G5NZ0,KS0R7EAFEF4YURUY3RZR,KS1217568CHTXMHV7V47,ES36F4349696AA6C1AD0,KS120GV6C72JMSZKMTD7,23151215,32131111,26151117,18192011,26151114
6I3CE8ZNA8NZ,KS127QD6B0MS9Y1C4K3V,KSQPGV2XZO8UMNCC49LK,KS441Q86J95YM5FYKFWT,KS121W46CJXQ5ZQ506MS,KS1203W702ND09XHKJR5,20311610,20311810,20341110,20251510,20311510
EN2CQXRQTWCE,KS120L470LCJFX8WYB2G,KS1200H6XYN1CR0G5NZ0,KS126SW5ZZYP3HXXPX1X,KS1263K71W66XVVGKG2F,KS120C76T2L99X2YNKS3,25111110,25111518,25111610,25101110,25111515
58YJ9OHNJYPO,ES8B8C52EA70D3BD184E,KS7G7LT731301PM8PGN8,KS1217P66NK6BW72M9FH,KS126X663B21NB77ZHSP,KS43I7T7CU4Q66EGVQLU,22101214,22111215,22101210,22101213,22111216
DCLEDO515IGJ,KS123S46J5HRBLZRMRJ0,KS127D361PF0FTXDZ7C4,KS124JB619VXG6RQ810C,KS7AASDV6UOE7VFBGF4D,KS122556LMQ829GZCCRV,19141311,19101010,19141110,19101710,19101314
UAZ71UF09UYG,KS121056X529461ZF6XW,KSAS8LK1JG2Y0OLN4C53,ES51980193663083AED5,KS120D976LFGP57NKY7P,KS121056X529461ZF6XW,15101115,23121010,23112013,23111410,32131527
8GMNHIE9EDE1,KS127CD6TFVHL5L08RCS,ESE32E789240D17A61B7,KS120415VRMKCMYR91NZ,KS4412778KQ7P6YYCKTQ,ESDC58629CA141F03F92,19111010,19101010,19111012,19111011,19141311
WH8N92TP6QAQ,KS1258T726SRJLTWL70J,KS125MK6L8XN70ZS40ZY,KS120GV6C72JMSZKMTD7,KS1264K793QY5Q1BSXNF,KS128066XVJ3VBR23R8W,36111110,11191210,32101211,25111310,18191316
LSPJ6SFAS04L,ES65621B26F53842D8BE,KS1218Y74WJ6YV4KH0DM,KS120L96KMYTDJ48NRSH,ESEB1D4619E6E83A061D,KS122PT6RKPQ5KLM3XYH,23171524,23171541,23121010,23111310,23171712
6EXNWZR04HHE,KS120406FZSMTZF4M5SH,KS7G55M6TRB1N24LW2P5,KS440Z26T60HXNGBDLL2,KS120HC606XFBV3FV9PQ,KS123MC78KV644P5DDZ0,19101010,16141210,19141311,19111010,19141110
MVW9KQKEZNL0,KS4403M719YNXLXBSCH9,KS1203W702ND09XHKJR5,KS1228S6XKXWJ8SR7JYX,KS122556LMQ829GZCCRV,KS7G4ML61B2JX1H1003Z,16141210,23151115,23151111,23151116,32131011
F8QMQHZW22DP,KS122626T550SLQ7QZ1C,ESEB1D4619E6E83A061D,KS1256F60WNQ0Z47KN1R,KS125TB6YR6236RKM563,KS441846K903WT1RYDKJ,21131010,21131110,18151118,23171710,17141810
YXYUR4SOR8WM,KS121CM5YYWQM2077BF3,KS7G4YT72YHJ3BVJ4P56,BGS980AF7AB8E539DACB,ESA91D8112EB9ECA3570,KS123X777H5WFNXQ6BPM,19101010,19111012,19111010,19141311,19111011
BLU27XNPZCU7,KS1203W6419RJG2KW4QS,KSCH2TPBQX91532Y3Q8E,KS13USA80NE38XJHA2TL,KS123D26X2FQCP1WFT95,KS1203T6J7F2P3TG6Y6K,19111011,25111110,19111010,32101110,32171011
YPKW7493DXWO,KS687J575SCWVW3LR42K,KS125LS6N7WP4S6SFTCK,KS124VG6WSJ4SKFZV1T6,KS126BM74VLHGCD1P8Z1,KS126SW5ZZYP3HXXPX1X,23151115,13141111,13121011,20271110,23151114
S5DUPX06LBRH,KS127RR61H1X4CYBBZF5,KS123X777H5WFNXQ6BPM,KS121Z26S4VJLQ1WXN21,KS121Z26S4VJLQ1WXN21,KS123B75Z8CKNHP05L6Y,36161117,36161120,36161124,36161112,36161110
VC1U5W2K2UB5,KS127ZG6DBSF76WF7VYX,KS121YT721BY2F3M5YDR,KS123X777H5WFNXQ6BPM,ESAB2C2E5E7E78A3527D,ES6204EEE269AF03D4C4,27101110,32131011,27121210,23161012,15111013
THY25M8KB9W4,KS441NF73FWH2GS63B0F,KS120N16RKC5T8W8T9Q8,KS1224W5XSXCJBNSLLVX,KS440JG6G5M5XQSS6KH2,KS127D361PF0FTXDZ7C4,32121312,27111318,19121411,32161311,32151018
0CV3TLCXLVPY,KS123X777H5WFNXQ6BPM,KS125F678LV2KB3Z5XW0,KS1218B62M9QRBY8WRSK,KS127PY6XCQSQ6R44N9K,KSQPGV2XZO8UMNCC49LK,13101010,20251110,20251510,20341110,20341214
QCQAOOXJ93DR,KS124JB619VXG6RQ810C,KS440KB6FXGRQ72ZC2TT,KS122LT704SSN8FFW3T4,KS126HY6YLTB9R7XJC4Z,KS1222362L28K2KK3J7Y,21161211,21161310,25111610,10131210,23171529
CC8UUXOP63CT,KS1218W78FGVPVP2KXPX,KS122VW78Q67XR4C3ZDW,KS12752715S2P1XNBR43,KS1224W5XSXCJBNSLLVX,KS1200364C9C1LK3V5Q1,27111318,20341227,20301314,20341212,20341110
7WUQQ4TNDNQB,KS4407H64CVBMTRQZRCF,KS441GN6Q2947WVKP9T3,KS7G16D61SMNKDQZLKSV,KS1264Z76VQV2ZW2MB02,ES4E300E466ED52C0C8A,32171022,32161416,19181410,32131526,32171024
PWG3XG0TRKY8,KS1253H61TTR1FZWSRH4,ESEB1D4619E6E83A061D,KS124QR6F19BX4WPMW1H,KS1218W78FGVPVP2KXPX,KS440DF66LNYW3SHFJKL,15111014,15101111,17141310,33131310,23111310
GC50I32BUHBC,KS7G7GK6K3ZQ6N1Q1560,KS7G2VT72L9WMFRCG4G0,KS1281Y6QHJ8PQLHTZ6R,KS123X777H5WFNXQ6BPM,KS1203L5ZBS8NR0T5XN2,23151115,23151114,23151111,24161219,20231010
UD99XRO37U9S,KS122556LMQ829GZCCRV,KS122BM7899YNC6504SP,KS122556LMQ829GZCCRV,KS4417C64SBZ4MTY17ZL,BGS409FD4E9C8053A315,19111310,19101512,19101022,19101611,19101511
4IVSOLMLGSES,KS128285YNW0TKR1284Z,KS122556LMQ829GZCCRV,KS9859HJ5UHFJ7ODS0ZM,KSKJX44T33B6D4UCC8CB,KS1258B6FBG9B2CQ169N,19101314,19101313,19141311,19101010,24151222
3IW5LV0KRVC9,KS122FV73MMMYFGYMTTY,KS122626T550SLQ7QZ1C,BGS9959F1701BBE5E072,KS441FR6L2YYQLPZBQRC,KS122D46PJ09YVSBV9DW,21121010,20251010,21111510,21121110,21131110
7DZNAXS88UAL,KS125F678LV2KB3Z5XW0,KS440PV6FRJ90X0QFNLY,KS120GV5ZXR64CJLL1J4,KS121BS6QFLZVY39PMHD,KS126HY6YLTB9R7XJC4Z,27121313,27111214,15111011,27111222,27121210
